,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
43,2016-08-01 13:02:29,,,,0,,,caipu/404003.jpg,1094
44,2016-08-01 13:02:41,,,,0,,,caipu/203001.jpg,1166
45,2016-08-01 13:02:47,,,,0,,,caipu/404005.jpg,1094
46,2016-08-01 13:03:59,,,,0,,,caipu/303001.jpg,1094
47,2016-08-01 13:04:08,,,,0,,,caipu/303003.jpg,1094
48,2016-08-01 13:04:50,,,,0,,,caipu/303002.jpg,1094
49,2016-08-01 13:05:03,,,,0,,,caipu/304001.jpg,1094
50,2016-08-01 13:05:13,,,,0,,,caipu/202002.jpg,1094
51,2016-08-01 13:05:56,,,,0,,,caipu/303004.jpg,1094
52,2016-08-01 13:06:10,,,,0,,,caipu/202003.jpg,1094
53,2016-08-01 13:06:16,,,,0,,,caipu/202001.jpg,1166
54,2016-08-01 13:06:17,,,,0,,,caipu/101003.jpg,1094
55,2016-08-01 13:06:38,,,,0,,,caipu/202004.jpg,1094
56,2016-08-01 13:07:10,,,,0,,,caipu/401004.jpg,1166
57,2016-08-01 13:07:31,,,,0,,,caipu/403004.jpg,1094
58,2016-08-01 13:07:35,,,,0,,,caipu/601005.jpg,1166
59,2016-08-01 13:08:40,,,,0,,,caipu/404001.jpg,1166
60,2016-08-01 13:13:30,,,,0,,,caipu/201006.jpg,1243
61,2016-08-01 13:13:55,,,,0,,,caipu/201004.jpg,1243
62,2016-08-01 13:15:02,,,,0,,,caipu/302001.jpg,1243
63,2016-08-01 13:16:15,,,,0,,,caipu/301001.jpg,1243
64,2016-08-01 13:17:37,,,,0,,,caipu/101003.jpg,1452
65,2016-08-01 13:18:10,,,,0,,,caipu/102002.jpg,1452
66,2016-08-01 13:18:45,,,,0,,,caipu/103004.jpg,1452
67,2016-08-01 13:20:42,,,,0,,,caipu/303003.jpg,1452
68,2016-08-01 13:21:25,,,,0,,,caipu/404002.jpg,1243
69,2016-08-01 13:22:14,,,,0,,,caipu/501001.jpg,1243
70,2016-08-01 13:23:09,,,,0,,,caipu/601002.jpg,1243
71,2016-08-01 13:24:05,,,,0,,,caipu/404004.jpg,1452
72,2016-08-01 13:24:10,,,,0,,,caipu/404003.jpg,1452
73,2016-08-01 13:25:16,,,,0,,,caipu/502001.jpg,1452
74,2016-08-01 13:26:39,,,,0,,,caipu/401005.jpg,1452
75,2016-08-01 13:27:14,,,,0,,,caipu/501005.jpg,1452
76,2016-08-01 13:29:41,,,,0,,,caipu/601001.jpg,1452
77,2016-08-01 13:31:04,,,,0,,,caipu/305003.jpg,1452
78,2016-08-01 13:31:11,,,,0,,,caipu/204004.jpg,1452
79,2016-08-01 13:31:21,,,,0,,,caipu/602005.jpg,1452
80,2016-08-01 13:31:38,,,,0,,,caipu/204006.jpg,1452
81,2016-08-01 13:34:01,,,,0,,,caipu/303001.jpg,1452
82,2016-08-01 13:38:27,,,,0,,,caipu/106003.jpg,1109
83,2016-08-01 13:39:07,,,,0,,,caipu/202001.jpg,1109
84,2016-08-01 13:41:12,,,,0,,,caipu/102005.jpg,1109
85,2016-08-01 13:41:38,,,,0,,,caipu/403004.jpg,1109
86,2016-08-01 13:44:31,,,,0,,,caipu/103005.jpg,1109
87,2016-08-01 13:46:57,,,,0,,,caipu/403005.jpg,1109
88,2016-08-01 13:48:15,,,,0,,,caipu/403003.jpg,1109
89,2016-08-01 13:48:39,,,,0,,,caipu/103003.jpg,1109
90,2016-08-01 13:49:06,,,,0,,,caipu/601005.jpg,1109
91,2016-08-01 13:50:03,,,,0,,,caipu/304002.jpg,1109
92,2016-08-01 13:50:15,,,,0,,,caipu/301004.jpg,1109
93,2016-08-01 17:06:20,,,,0,,,caipu/102003.jpg,1143
94,2016-08-01 17:16:31,,,,0,,,caipu/602002.jpg,1143
95,2016-08-01 17:18:57,,,,0,,,caipu/203003.jpg,1143
96,2016-08-01 17:32:27,,,,0,,,caipu/101003.jpg,1268
97,2016-08-01 17:33:05,,,,0,,,caipu/202003.jpg,1268
98,2016-08-01 17:33:32,,,,0,,,caipu/404002.jpg,1268
99,2016-08-01 17:33:51,,,,0,,,caipu/303004.jpg,1268
100,2016-08-01 17:35:40,,,,0,,,caipu/601005.jpg,1268
101,2016-08-01 17:36:20,,,,0,,,caipu/202004.jpg,1268
102,2016-08-01 17:37:07,,,,0,,,caipu/101001.jpg,1150
103,2016-08-01 17:40:18,,,,0,,,caipu/305002.jpg,1220
104,2016-08-01 17:40:48,,,,0,,,caipu/205004.jpg,1220
105,2016-08-01 17:40:56,,,,0,,,caipu/203002.jpg,1150
106,2016-08-01 17:41:23,,,,0,,,caipu/203005.jpg,1150
107,2016-08-01 17:41:44,,,,0,,,caipu/202006.jpg,1268
108,2016-08-01 17:43:29,,,,0,,,caipu/204008.jpg,1220
109,2016-08-01 17:44:32,,,,0,,,caipu/601004.jpg,1268
110,2016-08-01 17:44:35,,,,0,,,caipu/303004.jpg,1150
111,2016-08-01 17:45:52,,,,0,,,caipu/601004.jpg,1220
112,2016-08-01 17:46:09,,,,0,,,caipu/501001.jpg,1220
113,2016-08-01 17:47:58,,,,0,,,caipu/404005.jpg,1220
114,2016-08-01 17:48:44,,,,0,,,caipu/304001.jpg,1150
115,2016-08-01 17:49:52,,,,0,,,caipu/404002.jpg,1150
116,2016-08-01 17:50:27,,,,0,,,caipu/601002.jpg,1150
117,2016-08-01 18:12:20,,,,0,,,caipu/105003.jpg,1593
118,2016-08-01 18:13:24,,,,0,,,caipu/205001.jpg,1593
119,2016-08-01 18:17:54,,,,0,,,caipu/304005.jpg,1593
120,2016-08-01 18:19:24,,,,0,,,caipu/601005.jpg,1593
121,2016-08-01 18:20:49,,,,0,,,caipu/204001.jpg,1593
122,2016-08-01 18:27:12,,,,0,,,caipu/101001.jpg,1122
123,2016-08-01 18:29:39,,,,0,,,caipu/101004.jpg,1122
124,2016-08-01 18:30:21,,,,0,,,caipu/103005.jpg,1122
125,2016-08-01 18:31:24,,,,0,,,caipu/204002.jpg,1122
126,2016-08-01 18:31:49,,,,0,,,caipu/401002.jpg,1122
127,2016-08-01 18:32:25,,,,0,,,caipu/603003.jpg,1122
128,2016-08-01 18:32:46,,,,0,,,caipu/502005.jpg,1122
129,2016-08-01 18:35:10,,,,0,,,caipu/102005.jpg,1122
130,2016-08-01 18:36:19,,,,0,,,caipu/111.jpg,1122
131,2016-08-01 18:37:38,,,,0,,,caipu/303001.jpg,1122
132,2016-08-01 18:45:27,,,,0,,,caipu/602001.jpg,1187
133,2016-08-01 18:45:57,,,,0,,,caipu/102005.jpg,1187
134,2016-08-01 18:46:24,,,,0,,,caipu/203004.jpg,1187
135,2016-08-01 18:46:40,,,,0,,,caipu/602005.jpg,1187
136,2016-08-01 18:47:30,,,,0,,,caipu/304001.jpg,1187
137,2016-08-01 18:47:47,,,,0,,,caipu/303004.jpg,1187
138,2016-08-01 18:48:06,,,,0,,,caipu/304001.jpg,1187
139,2016-08-01 18:48:08,,,,0,,,caipu/304002.jpg,1187
140,2016-08-01 18:48:15,,,,0,,,caipu/604001.jpg,1187
141,2016-08-01 18:48:19,,,,0,,,caipu/503003.jpg,1187
142,2016-08-01 18:48:51,,,,0,,,caipu/402004.jpg,1187
143,2016-08-01 18:48:56,,,,0,,,caipu/603002.jpg,1187
144,2016-08-01 18:49:16,,,,0,,,caipu/601003.jpg,1187
145,2016-08-01 19:27:29,,,,0,,,caipu/104002.jpg,1455
146,2016-08-01 19:28:12,,,,0,,,caipu/103004.jpg,1455
147,2016-08-01 19:28:20,,,,0,,,caipu/304001.jpg,1455
148,2016-08-01 19:28:45,,,,0,,,caipu/305003.jpg,1455
149,2016-08-01 19:28:59,,,,0,,,caipu/103003.jpg,1455
150,2016-08-01 19:29:13,,,,0,,,caipu/302006.jpg,1455
151,2016-08-01 19:29:44,,,,0,,,caipu/303002.jpg,1455
152,2016-08-01 19:29:47,,,,0,,,caipu/602005.jpg,1455
153,2016-08-01 19:30:06,,,,0,,,caipu/205003.jpg,1455
154,2016-08-01 19:30:15,,,,0,,,caipu/205001.jpg,1455
155,2016-08-01 19:30:47,,,,0,,,caipu/205002.jpg,1455
156,2016-08-01 19:30:52,,,,0,,,caipu/402005.jpg,1455
157,2016-08-01 19:31:18,,,,0,,,caipu/102004.jpg,1455
158,2016-08-01 19:31:45,,,,0,,,caipu/601005.jpg,1455
159,2016-08-01 19:40:16,,,,0,,,caipu/101006.jpg,1213
160,2016-08-01 19:42:25,,,,0,,,caipu/503003.jpg,1213
161,2016-08-01 19:42:43,,,,0,,,caipu/201004.jpg,1213
162,2016-08-01 19:44:53,,,,0,,,caipu/601005.jpg,1213
163,2016-08-01 19:44:56,,,,0,,,caipu/101001.jpg,1552
164,2016-08-01 19:45:22,,,,0,,,caipu/103002.jpg,1213
165,2016-08-01 19:45:56,,,,0,,,caipu/202004.jpg,1213
166,2016-08-01 19:45:58,,,,0,,,caipu/303003.jpg,1213
167,2016-08-01 19:46:36,,,,0,,,caipu/603003.jpg,1213
168,2016-08-01 19:47:08,,,,0,,,caipu/402003.jpg,1213
169,2016-08-01 19:47:32,,,,0,,,caipu/302002.jpg,1213
170,2016-08-01 19:47:58,,,,0,,,caipu/302006.jpg,1213
171,2016-08-01 19:49:32,,,,0,,,caipu/404003.jpg,1213
172,2016-08-01 19:49:48,,,,0,,,caipu/104001.jpg,1213
173,2016-08-01 19:50:16,,,,0,,,caipu/404004.jpg,1213
174,2016-08-01 19:50:44,,,,0,,,caipu/602001.jpg,1552
175,2016-08-01 19:54:30,,,,0,,,caipu/201004.jpg,1552
176,2016-08-01 19:56:38,,,,0,,,caipu/203001.jpg,1552
177,2016-08-01 19:57:32,,,,0,,,caipu/601005.jpg,1552
178,2016-08-01 20:31:37,,,,0,,,caipu/101006.jpg,1156
179,2016-08-01 20:31:41,,,,0,,,caipu/403005.jpg,1156
180,2016-08-01 20:31:49,,,,0,,,caipu/101002.jpg,1156
181,2016-08-01 20:33:02,,,,0,,,caipu/302001.jpg,1156
182,2016-08-01 20:33:27,,,,0,,,caipu/601005.jpg,1156
183,2016-08-01 20:34:10,,,,0,,,caipu/403004.jpg,1156
184,2016-08-01 20:34:22,,,,0,,,caipu/204006.jpg,1156
185,2016-08-01 20:34:26,,,,0,,,caipu/105003.jpg,1156
186,2016-08-01 20:34:38,,,,0,,,caipu/302006.jpg,1156
187,2016-08-01 20:35:26,,,,0,,,caipu/204008.jpg,1156
188,2016-08-01 20:35:58,,,,0,,,caipu/303002.jpg,1156
189,2016-08-01 20:36:18,,,,0,,,caipu/202004.jpg,1156
190,2016-08-01 21:11:44,,,,0,,,caipu/103004.jpg,1008
191,2016-08-01 21:17:25,,,,0,,,caipu/101006.jpg,1008
192,2016-08-01 21:18:58,,,,0,,,caipu/302003.jpg,1008
193,2016-08-01 21:19:10,,,,0,,,caipu/304004.jpg,1008
194,2016-08-01 21:19:16,,,,0,,,caipu/103005.jpg,1114
195,2016-08-01 21:20:10,,,,0,,,caipu/601004.jpg,1114
196,2016-08-01 21:20:59,,,,0,,,caipu/501002.jpg,1114
197,2016-08-01 21:21:09,,,,0,,,caipu/301001.jpg,1114
198,2016-08-01 21:21:15,,,,0,,,caipu/404002.jpg,1008
199,2016-08-01 21:21:29,,,,0,,,caipu/601005.jpg,1008
200,2016-08-01 21:21:58,,,,0,,,caipu/302004.jpg,1008
201,2016-08-01 21:25:16,,,,0,,,caipu/203001.jpg,1114
202,2016-08-01 21:29:43,,,,0,,,caipu/303004.jpg,1114
203,2016-08-01 21:37:26,,,,0,,,caipu/601002.jpg,1449
204,2016-08-01 21:37:47,,,,0,,,caipu/101004.jpg,1449
205,2016-08-01 21:39:48,,,,0,,,caipu/303001.jpg,1449
206,2016-08-01 21:40:39,,,,0,,,caipu/111.jpg,1449
207,2016-08-01 21:41:46,,,,0,,,caipu/204008.jpg,1449
208,2016-08-01 21:43:43,,,,0,,,caipu/302005.jpg,1449
209,2016-08-01 21:43:50,,,,0,,,caipu/302003.jpg,1449
210,2016-08-01 21:45:44,,,,0,,,caipu/603002.jpg,1449
211,2016-08-01 21:47:54,,,,0,,,caipu/403003.jpg,1449
212,2016-08-01 21:48:35,,,,0,,,caipu/203002.jpg,1449
213,2016-08-01 21:49:41,,,,0,,,caipu/502004.jpg,1449
214,2016-08-01 21:50:59,,,,0,,,caipu/203004.jpg,1449
215,2016-08-01 21:52:03,,,,0,,,caipu/103003.jpg,1449
216,2016-08-01 21:52:14,,,,0,,,caipu/602002.jpg,1449
217,2016-08-02 11:20:59,,,,0,,,caipu/205001.jpg,1084
218,2016-08-02 11:24:02,,,,0,,,caipu/204007.jpg,1084
219,2016-08-02 11:24:15,,,,0,,,caipu/103005.jpg,986
220,2016-08-02 11:24:27,,,,0,,,caipu/102005.jpg,986
221,2016-08-02 11:24:47,,,,0,,,caipu/204006.jpg,986
222,2016-08-02 11:25:15,,,,0,,,caipu/403003.jpg,986
223,2016-08-02 11:30:04,,,,0,,,caipu/201001.jpg,1084
224,2016-08-02 11:30:16,,,,0,,,caipu/502001.jpg,986
225,2016-08-02 11:30:48,,,,0,,,caipu/304004.jpg,1084
226,2016-08-02 11:31:47,,,,0,,,caipu/404005.jpg,1084
227,2016-08-02 11:32:08,,,,0,,,caipu/603004.jpg,1084
228,2016-08-02 11:32:15,,,,0,,,caipu/501002.jpg,1084
229,2016-08-02 11:33:34,,,,0,,,caipu/604004.jpg,1084
230,2016-08-02 11:58:57,,,,0,,,caipu/103002.jpg,1450
231,2016-08-02 12:05:02,,,,0,,,caipu/105001.jpg,1450
232,2016-08-02 12:05:35,,,,0,,,caipu/502005.jpg,1450
233,2016-08-02 12:10:24,,,,0,,,caipu/601004.jpg,1450
234,2016-08-02 12:37:57,,,,0,,,caipu/102005.jpg,990
235,2016-08-02 12:38:14,,,,0,,,caipu/202006.jpg,990
236,2016-08-02 12:41:57,,,,0,,,caipu/205003.jpg,990
237,2016-08-02 12:45:59,,,,0,,,caipu/305003.jpg,990
238,2016-08-02 12:52:53,,,,0,,,caipu/404004.jpg,990
239,2016-08-02 12:53:11,,,,0,,,caipu/601005.jpg,990
240,2016-08-02 12:58:38,,,,0,,,caipu/101006.jpg,1119
241,2016-08-02 12:59:05,,,,0,,,caipu/106003.jpg,1119
242,2016-08-02 13:00:51,,,,0,,,/jsp/pc/images/606106.jpg,1119
243,2016-08-02 13:01:04,,,,0,,,caipu/205005.jpg,1119
244,2016-08-02 13:01:36,,,,0,,,caipu/303002.jpg,1119
245,2016-08-02 13:05:05,,,,0,,,caipu/404002.jpg,1119
246,2016-08-02 13:06:27,,,,0,,,caipu/402005.jpg,1119
247,2016-08-02 13:10:43,,,,0,,,caipu/501003.jpg,1119
248,2016-08-02 13:12:09,,,,0,,,caipu/501002.jpg,1119
249,2016-08-02 13:13:51,,,,0,,,/jsp/pc/images/606106.jpg,1125
250,2016-08-02 13:15:01,,,,0,,,caipu/603005.jpg,1119
251,2016-08-02 13:15:40,,,,0,,,caipu/601002.jpg,1119
252,2016-08-02 13:16:08,,,,0,,,caipu/301004.jpg,1125
253,2016-08-02 13:16:18,,,,0,,,caipu/301001.jpg,1119
254,2016-08-02 13:17:56,,,,0,,,caipu/302001.jpg,1119
255,2016-08-02 13:19:05,,,,0,,,caipu/502002.jpg,1125
256,2016-08-02 13:20:02,,,,0,,,caipu/602002.jpg,1125
257,2016-08-02 13:20:04,,,,0,,,caipu/402002.jpg,1125
258,2016-08-02 13:21:38,,,,0,,,caipu/103005.jpg,992
259,2016-08-02 13:22:01,,,,0,,,caipu/305002.jpg,992
260,2016-08-02 13:22:16,,,,0,,,caipu/102001.jpg,1125
261,2016-08-02 13:23:07,,,,0,,,caipu/601004.jpg,992
262,2016-08-02 13:26:32,,,,0,,,caipu/501002.jpg,992
263,2016-08-02 13:29:42,,,,0,,,caipu/402002.jpg,992
264,2016-08-02 13:51:18,,,,0,,,caipu/101003.jpg,1463
265,2016-08-02 13:55:12,,,,0,,,caipu/104002.jpg,1463
266,2016-08-02 13:55:27,,,,0,,,caipu/104001.jpg,1463
267,2016-08-02 13:57:34,,,,0,,,caipu/304004.jpg,1463
268,2016-08-02 13:59:08,,,,0,,,caipu/404002.jpg,1463
269,2016-08-02 13:59:15,,,,0,,,caipu/601005.jpg,1463
270,2016-08-02 14:00:06,,,,0,,,caipu/602003.jpg,1463
271,2016-08-02 17:57:15,,,,0,,,caipu/105003.jpg,1188
272,2016-08-02 17:57:20,,,,0,,,caipu/105002.jpg,1188
273,2016-08-02 17:57:46,,,,0,,,caipu/204006.jpg,1188
274,2016-08-02 17:58:23,,,,0,,,caipu/502004.jpg,1188
275,2016-08-02 17:59:36,,,,0,,,caipu/601003.jpg,1188
276,2016-08-02 18:00:34,,,,0,,,caipu/404005.jpg,1188
277,2016-08-02 18:20:37,,,,0,,,caipu/203005.jpg,1212
278,2016-08-02 18:20:53,,,,0,,,caipu/101006.jpg,1212
279,2016-08-02 18:21:06,,,,0,,,caipu/303004.jpg,1212
280,2016-08-02 18:21:08,,,,0,,,caipu/203003.jpg,1212
281,2016-08-02 18:21:24,,,,0,,,caipu/205001.jpg,1212
282,2016-08-02 18:21:59,,,,0,,,caipu/404004.jpg,1212
283,2016-08-02 18:22:27,,,,0,,,caipu/603005.jpg,1212
284,2016-08-02 18:23:35,,,,0,,,caipu/103002.jpg,1278
285,2016-08-02 18:23:45,,,,0,,,caipu/302001.jpg,1212
286,2016-08-02 18:23:45,,,,0,,,caipu/301001.jpg,1212
287,2016-08-02 18:23:58,,,,0,,,caipu/105003.jpg,1212
288,2016-08-02 18:23:59,,,,0,,,caipu/305001.jpg,1212
289,2016-08-02 18:24:15,,,,0,,,caipu/204001.jpg,1278
290,2016-08-02 18:24:35,,,,0,,,caipu/305003.jpg,1278
291,2016-08-02 18:24:59,,,,0,,,caipu/204006.jpg,1278
292,2016-08-02 18:25:55,,,,0,,,caipu/501002.jpg,1212
293,2016-08-02 18:26:22,,,,0,,,caipu/404002.jpg,1212
294,2016-08-02 18:27:10,,,,0,,,caipu/602004.jpg,1212
295,2016-08-02 18:27:32,,,,0,,,caipu/601002.jpg,1212
296,2016-08-02 18:27:33,,,,0,,,caipu/601005.jpg,1278
297,2016-08-02 18:55:53,,,,0,,,caipu/101001.jpg,1103
298,2016-08-02 18:58:03,,,,0,,,caipu/203002.jpg,1103
299,2016-08-02 18:59:34,,,,0,,,caipu/102002.jpg,1103
300,2016-08-02 19:00:11,,,,0,,,caipu/103004.jpg,1115
301,2016-08-02 19:00:21,,,,0,,,caipu/303001.jpg,1103
302,2016-08-02 19:00:30,,,,0,,,caipu/104005.jpg,1115
303,2016-08-02 19:00:43,,,,0,,,caipu/103001.jpg,1115
304,2016-08-02 19:00:48,,,,0,,,caipu/101006.jpg,1115
305,2016-08-02 19:01:07,,,,0,,,caipu/101003.jpg,1103
306,2016-08-02 19:01:50,,,,0,,,caipu/202002.jpg,1115
307,2016-08-02 19:02:21,,,,0,,,caipu/204006.jpg,1115
308,2016-08-02 19:02:24,,,,0,,,caipu/204002.jpg,1115
309,2016-08-02 19:03:19,,,,0,,,caipu/304004.jpg,1115
310,2016-08-02 19:04:06,,,,0,,,caipu/304003.jpg,1115
311,2016-08-02 19:04:29,,,,0,,,caipu/205003.jpg,1103
312,2016-08-02 19:05:08,,,,0,,,caipu/111.jpg,1103
313,2016-08-02 19:06:14,,,,0,,,caipu/601002.jpg,1103
314,2016-08-02 19:06:33,,,,0,,,caipu/601005.jpg,1115
315,2016-08-02 19:07:43,,,,0,,,caipu/205002.jpg,1103
316,2016-08-02 19:24:23,,,,0,,,caipu/202003.jpg,1162
317,2016-08-02 19:27:01,,,,0,,,caipu/202002.jpg,1162
318,2016-08-02 19:29:04,,,,0,,,caipu/101002.jpg,1162
319,2016-08-02 19:30:22,,,,0,,,caipu/204008.jpg,1162
320,2016-08-02 19:32:01,,,,0,,,caipu/305005.jpg,1162
321,2016-08-02 19:37:30,,,,0,,,caipu/602004.jpg,1162
322,2016-08-02 19:38:32,,,,0,,,caipu/602005.jpg,1162
323,2016-08-02 20:17:12,,,,0,,,caipu/101001.jpg,1181
324,2016-08-02 20:17:22,,,,0,,,caipu/203002.jpg,1181
325,2016-08-02 20:20:39,,,,0,,,caipu/203005.jpg,1181
326,2016-08-02 20:20:42,,,,0,,,caipu/101004.jpg,1181
327,2016-08-02 20:21:07,,,,0,,,caipu/103005.jpg,1181
328,2016-08-02 20:21:21,,,,0,,,caipu/103004.jpg,1181
329,2016-08-02 20:24:21,,,,0,,,caipu/303003.jpg,1181
330,2016-08-02 20:24:41,,,,0,,,caipu/103001.jpg,1181
331,2016-08-02 20:24:50,,,,0,,,caipu/202001.jpg,1181
332,2016-08-02 20:25:32,,,,0,,,caipu/601001.jpg,1181
333,2016-08-02 21:01:09,,,,0,,,caipu/103002.jpg,1451
334,2016-08-02 21:02:33,,,,0,,,caipu/103003.jpg,1451
335,2016-08-02 21:02:45,,,,0,,,caipu/105002.jpg,1451
336,2016-08-02 21:02:58,,,,0,,,caipu/303003.jpg,1451
337,2016-08-02 21:04:22,,,,0,,,caipu/404002.jpg,1451
338,2016-08-02 21:05:45,,,,0,,,caipu/103005.jpg,1157
339,2016-08-02 21:06:25,,,,0,,,caipu/601002.jpg,1451
340,2016-08-02 21:07:24,,,,0,,,caipu/203005.jpg,1451
341,2016-08-02 21:08:16,,,,0,,,caipu/202002.jpg,1451
342,2016-08-02 21:08:40,,,,0,,,caipu/203001.jpg,1157
343,2016-08-02 21:09:37,,,,0,,,caipu/202001.jpg,1157
344,2016-08-02 21:10:28,,,,0,,,caipu/601005.jpg,1451
345,2016-08-02 21:16:39,,,,0,,,caipu/101004.jpg,1157
346,2016-08-02 21:18:16,,,,0,,,caipu/602002.jpg,1157
347,2016-08-02 21:38:54,,,,0,,,caipu/201001.jpg,1169
348,2016-08-02 21:43:35,,,,0,,,caipu/303003.jpg,1169
349,2016-08-02 21:43:45,,,,0,,,caipu/204001.jpg,1169
350,2016-08-02 21:44:03,,,,0,,,caipu/404004.jpg,1169
351,2016-08-02 21:47:24,,,,0,,,caipu/404003.jpg,1169
352,2016-08-02 21:48:28,,,,0,,,caipu/501005.jpg,1169
353,2016-08-02 21:54:04,,,,0,,,caipu/601004.jpg,1169
354,2016-08-02 21:54:18,,,,0,,,caipu/602004.jpg,1169
355,2016-08-03 12:52:11,,,,0,,,caipu/102003.jpg,1175
356,2016-08-03 12:56:20,,,,0,,,caipu/104002.jpg,1141
357,2016-08-03 12:57:10,,,,0,,,caipu/203004.jpg,1175
358,2016-08-03 12:57:25,,,,0,,,caipu/205001.jpg,1141
359,2016-08-03 12:57:46,,,,0,,,caipu/204001.jpg,1141
360,2016-08-03 13:00:29,,,,0,,,caipu/205003.jpg,1175
361,2016-08-03 13:00:34,,,,0,,,caipu/305005.jpg,1141
362,2016-08-03 13:02:24,,,,0,,,caipu/304004.jpg,1175
363,2016-08-03 13:03:19,,,,0,,,caipu/101006.jpg,1538
364,2016-08-03 13:07:20,,,,0,,,caipu/103003.jpg,1091
365,2016-08-03 13:07:31,,,,0,,,caipu/102001.jpg,1538
366,2016-08-03 13:09:05,,,,0,,,caipu/601003.jpg,1175
367,2016-08-03 13:09:55,,,,0,,,caipu/102001.jpg,1091
368,2016-08-03 13:09:57,,,,0,,,caipu/201004.jpg,1091
369,2016-08-03 13:10:20,,,,0,,,caipu/203002.jpg,1091
370,2016-08-03 13:10:37,,,,0,,,caipu/404005.jpg,1175
371,2016-08-03 13:10:38,,,,0,,,caipu/202001.jpg,1091
372,2016-08-03 13:11:03,,,,0,,,caipu/303004.jpg,1091
373,2016-08-03 13:11:15,,,,0,,,caipu/205001.jpg,1091
374,2016-08-03 13:11:35,,,,0,,,caipu/403002.jpg,1091
375,2016-08-03 13:11:52,,,,0,,,caipu/205003.jpg,1091
376,2016-08-03 13:11:58,,,,0,,,caipu/202002.jpg,1538
377,2016-08-03 13:12:58,,,,0,,,caipu/601005.jpg,1091
378,2016-08-03 13:14:53,,,,0,,,caipu/402005.jpg,1538
379,2016-08-03 13:14:59,,,,0,,,caipu/303002.jpg,1538
380,2016-08-03 13:18:58,,,,0,,,caipu/602001.jpg,1538
381,2016-08-03 13:51:21,,,,0,,,caipu/101002.jpg,997
382,2016-08-03 13:52:45,,,,0,,,caipu/103005.jpg,997
383,2016-08-03 13:55:05,,,,0,,,caipu/104002.jpg,997
384,2016-08-03 13:59:31,,,,0,,,caipu/205002.jpg,997
385,2016-08-03 14:01:13,,,,0,,,caipu/301001.jpg,1248
